Specimen #	Depository	Coll Event #	Created	Sex	Stage	Last Name	Date	Family	Genus	Species	Host Taxon	Country	County	State	Latitude1	Longitude1	Verbatim Locality	Start Date	Verbatim Date	End Date	Order
UMSP000249253	UMSP		2021-11-04 13:04:16	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249254	UMSP		2021-11-04 13:04:16	female		T. Clark	10-02-1954	Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				02-07-1953			Siphonaptera
UMSP000249255	UMSP		2021-11-04 13:04:16	female		T. Clark	10-02-1954	Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				06/1953			Siphonaptera
UMSP000249256	UMSP		2021-11-04 13:04:17	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249257	UMSP		2021-11-04 13:04:17	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249258	UMSP		2021-11-04 13:04:18	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249259	UMSP		2021-11-04 13:04:19	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249260	UMSP		2021-11-04 13:04:19	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249261	UMSP		2021-11-04 13:04:20	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249262	UMSP		2021-11-04 13:04:20	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249263	UMSP		2021-11-04 13:04:20	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249264	UMSP		2021-11-04 13:04:21	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1950			Siphonaptera
UMSP000249265	UMSP		2021-11-04 13:04:21	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249266	UMSP		2021-11-04 13:04:22	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249267	UMSP		2021-11-04 13:09:40	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249268	UMSP		2021-11-04 13:09:41	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249269	UMSP		2021-11-04 13:09:41	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249270	UMSP		2021-11-04 13:09:41	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249271	UMSP		2021-11-04 13:09:42	female		T. Clark	10-02-1954	Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				24-06-1953			Siphonaptera
UMSP000249272	UMSP		2021-11-04 13:09:42	female		T. Clark	10-02-1954	Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				15-07-1953			Siphonaptera
UMSP000249273	UMSP		2021-11-04 13:09:42	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249274	UMSP		2021-11-04 13:09:43	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249275	UMSP		2021-11-04 13:09:43	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249276	UMSP		2021-11-04 13:09:44	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249277	UMSP		2021-11-04 13:09:44	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249278	UMSP		2021-11-04 13:09:45	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249279	UMSP		2021-11-04 13:09:46	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249280	UMSP		2021-11-04 13:09:46	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249281	UMSP		2021-11-04 13:09:47	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249282	UMSP		2021-11-04 13:09:47	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249283	UMSP		2021-11-04 13:09:47	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249284	UMSP		2021-11-04 13:09:48	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249285	UMSP		2021-11-04 13:09:48	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249286	UMSP		2021-11-04 13:09:48	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249287	UMSP		2021-11-04 13:09:49	female		T. Clark	13-02-1954	Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				30-06-1953			Siphonaptera
UMSP000249288	UMSP		2021-11-04 13:09:49	female		T. Clark	21-03-1954	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Lake	Minnesota				29-06-1952			Siphonaptera
UMSP000249289	UMSP		2021-11-04 13:09:49	female		T. Clark	21-03-1954	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Lake	Minnesota				29-06-1952			Siphonaptera
UMSP000249290	UMSP		2021-11-04 13:09:50	female		T. Clark	21-03-1954	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Lake	Minnesota				24-06-1952			Siphonaptera
UMSP000249291	UMSP		2021-11-04 13:09:50	female		T. Clark	21-03-1954	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Lake	Minnesota				29-06-1952			Siphonaptera
UMSP000249292	UMSP		2021-11-04 13:09:51	female		T. Clark	21-03-1954	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Lake	Minnesota				29-06-1952			Siphonaptera
UMSP000249293	UMSP		2021-11-04 13:09:51	female		T. Clark	21-03-1954	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Lake	Minnesota				29-06-1952			Siphonaptera
UMSP000249294	UMSP		2021-11-04 13:09:51	female		T. Clark	21-03-1954	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Lake	Minnesota				29-06-1952			Siphonaptera
UMSP000249295	UMSP		2021-11-04 13:09:52	male		T. Clark	21-03-1954	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Lake	Minnesota				29-06-1952			Siphonaptera
UMSP000249296	UMSP		2021-11-04 13:09:52	male		T. Clark	21-03-1954	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Lake	Minnesota				29-06-1952			Siphonaptera
UMSP000249297	UMSP		2021-11-04 13:09:53	male		T. Clark	21-03-1954	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Lake	Minnesota				29-06-1952			Siphonaptera
UMSP000249298	UMSP		2021-11-04 13:09:53	male		T. Clark	21-03-1954	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Lake	Minnesota				29-06-1952			Siphonaptera
UMSP000249299	UMSP		2021-11-04 13:09:54	male		T. Clark	21-03-1954	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Lake	Minnesota				29-06-1952			Siphonaptera
UMSP000249300	UMSP		2021-11-04 13:09:54	male		T. Clark	21-03-1954	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Lake	Minnesota				29-06-1952			Siphonaptera
UMSP000249301	UMSP		2021-11-04 13:09:55	male		T. Clark	21-03-1954	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Lake	Minnesota				29-06-1952			Siphonaptera
UMSP000249302	UMSP		2021-11-04 13:09:55	male		T. Clark	21-03-1954	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Lake	Minnesota				29-06-1952			Siphonaptera
UMSP000249303	UMSP		2021-11-04 13:09:55	male		T. Clark	21-03-1954	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Lake	Minnesota				29-06-1952			Siphonaptera
UMSP000249304	UMSP		2021-11-04 13:09:56	male		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249305	UMSP		2021-11-04 13:09:56	female		T. Clark	21-03-1954	Ceratophyllidae	Orchopeas	leucopus	Clethrionomys gapperi	USA	Lake	Minnesota				27-06-1952			Siphonaptera
UMSP000249306	UMSP		2021-11-04 13:09:56	male		J. Beer	1961	Ceratophyllidae	Orchopeas	leucopus	Tamias striatus	USA	Lake	Minnesota				21-07-1961			Siphonaptera
UMSP000249307	UMSP		2021-11-04 13:09:57	male		J. Beer	1961	Ceratophyllidae	Orchopeas	leucopus	Eutamias minimus	USA	Lake	Minnesota				21-07-1961			Siphonaptera
UMSP000249308	UMSP		2021-11-04 13:09:57	female				Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249309	UMSP		2021-11-04 13:09:57	mixed		T. Clark	23-03-1954	Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249310	UMSP		2021-11-04 13:09:58	F, 2M				Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249311	UMSP		2021-11-04 13:09:58	mixed				Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249312	UMSP		2021-11-04 13:09:58	mixed		T. Clark	23-03-1954	Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249313	UMSP		2021-11-04 13:09:59	mixed				Ceratophyllidae	Orchopeas	leucopus	Zapus hudsonicus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249314	UMSP		2021-11-04 13:09:59	mixed		T. Clark	23-03-1954	Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249315	UMSP		2021-11-04 13:09:59	male		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249316	UMSP		2021-11-04 13:10:00	mixed				Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Clearwater	Minnesota				16-08-1938			Siphonaptera
UMSP000249317	UMSP		2021-11-04 13:10:00	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249318	UMSP		2021-11-04 13:10:00	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249319	UMSP		2021-11-04 13:10:00	male		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249320	UMSP		2021-11-04 13:10:01	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249321	UMSP		2021-11-04 13:10:01	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249322	UMSP		2021-11-04 13:10:02	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249323	UMSP		2021-11-04 13:10:02	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249324	UMSP		2021-11-04 13:10:02	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249325	UMSP		2021-11-04 13:10:03	male		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249326	UMSP		2021-11-04 13:10:03	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249327	UMSP		2021-11-04 13:10:04	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249328	UMSP		2021-11-04 13:10:04	male		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249329	UMSP		2021-11-04 13:10:04	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249330	UMSP		2021-11-04 13:10:05	male		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249331	UMSP		2021-11-04 13:10:05	male		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249332	UMSP		2021-11-04 13:10:05	male		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249333	UMSP		2021-11-04 13:10:06	male		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249334	UMSP		2021-11-04 13:10:06	male		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249335	UMSP		2021-11-04 13:10:06	female		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Clearwater	Minnesota				10-08-1938			Siphonaptera
UMSP000249336	UMSP		2021-11-04 13:10:07	male		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				13-03-1957			Siphonaptera
UMSP000249337	UMSP		2021-11-04 13:10:07	female		J.B.	1961	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249338	UMSP		2021-11-04 13:10:07	male		J.B.		Ceratophyllidae	Orchopeas	leucopus	Peromyscus maniculatus	USA	Lake	Minnesota				07/1958			Siphonaptera
UMSP000249339	UMSP		2021-11-04 13:10:08	male		J. Beer	1961	Ceratophyllidae	Orchopeas	leucopus	Microtus or Peromyscus	USA	Ottertail	Minnesota				03/1961			Siphonaptera
UMSP000249340	UMSP		2021-11-04 13:10:08	male		J. Beer	1961	Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Ottertail	Minnesota				22-03-1961			Siphonaptera
UMSP000249341	UMSP		2021-11-04 13:10:08	male		J. Beer	1961	Ceratophyllidae	Orchopeas	leucopus	Microtus or Peromyscus	USA	Ottertail	Minnesota				03/1961			Siphonaptera
UMSP000249342	UMSP		2021-11-04 13:10:08	male		J. Beer	1961	Ceratophyllidae	Orchopeas	leucopus	Microtus or Peromyscus	USA	Ottertail	Minnesota				03/1961			Siphonaptera
UMSP000249343	UMSP		2021-11-04 13:10:09	female		J. Beer	1961	Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Ottertail	Minnesota				24-03-1961			Siphonaptera
UMSP000249344	UMSP		2021-11-04 13:10:09	female		J. Beer	1961	Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Ottertail	Minnesota				24-03-1961			Siphonaptera
UMSP000249345	UMSP		2021-11-04 13:10:09	female		J. Beer	1961	Ceratophyllidae	Orchopeas	leucopus	Microtus or Peromyscus	USA	Ottertail	Minnesota				03/1961			Siphonaptera
UMSP000249346	UMSP		2021-11-04 13:10:10	female		J. Beer	1961	Ceratophyllidae	Orchopeas	leucopus	Microtus or Peromyscus	USA	Ottertail	Minnesota				03/1961			Siphonaptera
UMSP000249347	UMSP		2021-11-04 13:10:10	female		J. Beer	1961	Ceratophyllidae	Orchopeas	leucopus	Microtus or Peromyscus	USA	Ottertail	Minnesota				03/1961			Siphonaptera
UMSP000249348	UMSP		2021-11-04 13:10:10	female		J. Beer	1961	Ceratophyllidae	Orchopeas	leucopus	Microtus or Peromyscus	USA	Ottertail	Minnesota				03/1961			Siphonaptera
UMSP000249349	UMSP		2021-11-04 13:10:11	female		J. Beer	1961	Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Ottertail	Minnesota				27-03-1961			Siphonaptera
UMSP000249350	UMSP		2021-11-04 13:10:11	female		J. Beer	1961	Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Ottertail	Minnesota				27-03-1961			Siphonaptera
UMSP000249351	UMSP		2021-11-04 13:10:11	female		J. Beer	1961	Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Ottertail	Minnesota				22-03-1961			Siphonaptera
UMSP000249352	UMSP		2021-11-04 13:10:11	female		J. Beer	1961	Ceratophyllidae	Orchopeas	leucopus	Microtus pennsylvanicus	USA	Ottertail	Minnesota				18-03-1961	18-26 March 1961	26-03-1961	Siphonaptera
UMSP000249353	UMSP		2021-11-04 13:10:12	female		J. Beer	1961	Ceratophyllidae	Orchopeas	leucopus	Clethrionomys gapperi	USA	Lake	Minnesota				07/1960			Siphonaptera
UMSP000249355	UMSP		2021-11-04 13:10:12	female		N. Strand	12-08-1942	Ceratophyllidae	Orchopeas	leucopus	Peromyscus	USA	St. Louis	Minnesota				07-04-1941			Siphonaptera
UMSP000249356	UMSP		2021-11-04 13:10:13	female		N. Strand	13-08-1942	Ceratophyllidae	Orchopeas	leucopus	Peromyscus	USA	St. Louis	Minnesota				07-04-1941			Siphonaptera
UMSP000249357	UMSP		2021-11-04 13:10:13	female				Ceratophyllidae	Orchopeas	leucopus	Spilogale putorius	USA	Anoka	Minnesota				24-09-1958			Siphonaptera
UMSP000249358	UMSP		2021-11-04 13:10:13	F, 2M		T. Clark	15-01-1954	Ceratophyllidae	Orchopeas	leucopus	Glaucomys volans	USA	Anoka	Minnesota				09-06-1940			Siphonaptera
UMSP000249359	UMSP		2021-11-04 13:10:14	female		T. Clark	24-03-1954	Ceratophyllidae	Orchopeas	leucopus	Eutamias minimus	USA	Carlton	Minnesota				23-08-1934			Siphonaptera
UMSP000249360	UMSP		2021-11-04 13:10:14	female		T. Clark	25-03-1954	Ceratophyllidae	Orchopeas	leucopus	Eutamias minimus	USA	Carlton	Minnesota				23-08-1934			Siphonaptera
UMSP000249361	UMSP		2021-11-04 13:10:14	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				13-11-1956			Siphonaptera
UMSP000249362	UMSP		2021-11-04 13:10:14	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				13-03-1957			Siphonaptera
UMSP000249363	UMSP		2021-11-04 13:10:15	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				24-01-1957			Siphonaptera
UMSP000249364	UMSP		2021-11-04 13:10:15	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				13-03-1957			Siphonaptera
UMSP000249365	UMSP		2021-11-04 13:10:15	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				13-03-1957			Siphonaptera
UMSP000249366	UMSP		2021-11-04 13:10:16	female		H.T. Peters	1941	Ceratophyllidae	Orchopeas	leucopus	small mammals	USA	Anoka	Minnesota				02-02-1941			Siphonaptera
UMSP000249367	UMSP		2021-11-04 13:10:16	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				18-10-1956			Siphonaptera
UMSP000249368	UMSP		2021-11-04 13:10:17	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				01-11-1956			Siphonaptera
UMSP000249369	UMSP		2021-11-04 13:10:17	female		J.B.	1961	Ceratophyllidae	Orchopeas	leucopus	Spilogale putorius	USA	Anoka	Minnesota				24-09-1958			Siphonaptera
UMSP000249370	UMSP		2021-11-04 13:10:17	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				14-03-1957			Siphonaptera
UMSP000249371	UMSP		2021-11-04 13:10:17	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				29-09-1956			Siphonaptera
UMSP000249372	UMSP		2021-11-04 13:10:18	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				30-10-1956			Siphonaptera
UMSP000249373	UMSP		2021-11-04 13:10:18	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				31-10-1956			Siphonaptera
UMSP000249374	UMSP		2021-11-04 13:10:18	female		J.B.	1961	Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				13-10-1960			Siphonaptera
UMSP000249375	UMSP		2021-11-04 13:10:19	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				15-10-1956			Siphonaptera
UMSP000249376	UMSP		2021-11-04 13:10:19	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				16-10-1956			Siphonaptera
UMSP000249377	UMSP		2021-11-04 13:10:19	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				28-09-1956			Siphonaptera
UMSP000249378	UMSP		2021-11-04 13:10:20	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				28-09-1956			Siphonaptera
UMSP000249379	UMSP		2021-11-04 13:10:20	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				28-09-1956			Siphonaptera
UMSP000249380	UMSP		2021-11-04 13:10:20	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				28-09-1956			Siphonaptera
UMSP000249381	UMSP		2021-11-04 13:10:20	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				17-10-1956			Siphonaptera
UMSP000249382	UMSP		2021-11-04 13:10:21	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				17-10-1956			Siphonaptera
UMSP000249383	UMSP		2021-11-04 13:10:21	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				14-03-1957			Siphonaptera
UMSP000249384	UMSP		2021-11-04 13:10:21	female		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				27-09-1956			Siphonaptera
UMSP000249385	UMSP		2021-11-04 13:10:22	male		R. Carson		Ceratophyllidae	Orchopeas	leucopus	Peromyscus leucopus	USA	Anoka	Minnesota				03-10-1956			Siphonaptera
